ds,yhat,yhat_lower,yhat_upper
2017-11-10,39.02011290762381,29.471564036612765,48.33261741962276
2017-11-13,39.42828756522626,29.691029520377622,48.8036210973771
2017-11-14,39.4717914580915,29.77308578241835,49.37610058255985
2017-11-15,39.49705006370231,30.50793372586397,48.86238622155434
2017-11-16,39.56233478209894,29.673204186742954,49.41084497952317
2017-11-17,39.67042179433704,29.605274667530697,49.941212934672926
2017-11-20,40.18360185143716,30.002990564901072,49.599376598539486
2017-11-21,40.26647894698136,30.001107084374503,50.40896837523459
2017-11-22,40.333500264946984,30.506224516630244,50.29188254940436
2017-11-24,40.59710800049684,30.945626249566416,50.371818621648615
2017-11-27,41.25653962997216,31.461143852788393,51.61038981672432
2017-11-28,41.38836842011158,31.78523180474514,51.08491294922507
2017-11-29,41.50286767443328,31.91439253553802,51.51083573955494
2017-11-30,41.65709094118274,31.89041837188385,52.08056857898561
2017-12-01,41.852342051381534,32.22562524913672,51.24601090087819
2017-12-04,42.598279394978746,32.45790145244362,52.37545179154526
2017-12-05,42.74224286126801,33.14711873931986,52.33940163719741
2017-12-06,42.858344804659694,32.9699490379221,52.94629503307761
2017-12-07,43.00245722258011,33.56092410837731,52.80265695558684
2017-12-08,43.174838083146625,32.776877278348344,53.32002692847054
2017-12-11,43.76788081154805,34.8416806499109,53.544917508323564
2017-12-12,43.831320670827665,33.90902789914453,53.447560181589346
2017-12-13,43.85202396047877,34.271441604450665,53.8035539676758
2017-12-14,43.88622090225092,33.78837093776668,53.66709948318436
2017-12-15,43.93481639548361,34.40225408767432,53.90491699535167
2017-12-18,44.08403642711808,34.28281830132532,53.8213086757495
2017-12-19,43.980316060091205,34.17518632041919,53.54098371522076
2017-12-20,43.82732650018761,33.8232471699705,53.15677951179503
2017-12-21,43.68345312210144,33.61248688803402,53.276076786879955
2017-12-22,43.551914753615534,34.123136982739695,53.13148530489861
2017-12-26,42.905792112058855,33.17746781530808,52.70112186976639
2017-12-27,42.59970711441885,32.89018467726344,51.73618603941819
2017-12-28,42.31551483527218,32.58327291501906,52.06799188836084
2017-12-29,42.05864247423298,32.596543264303854,51.754761512526706
2018-01-02,41.09764905899991,31.14219000121463,50.233771307206716
2018-01-03,40.76625033451915,30.78801647629037,50.564379617676835
2018-01-04,40.47972464297537,30.68606478867616,50.422968108619095
2018-01-05,40.24370936037252,30.057493618779443,50.830944442932484
2018-01-08,39.796156352314455,30.302558162585623,49.113067138370944
2018-01-09,39.58982423612043,29.506809556353506,48.50373115323671
2018-01-10,39.386055595655584,29.83345669053646,49.66707839076357
2018-01-11,39.24435918335115,29.029871124045847,49.097704400602034
2018-01-12,39.16831132450547,29.250205168733327,48.98154796872332
2018-01-16,39.257202492681245,29.376405233756206,48.854212399850056
2018-01-17,39.251476181157855,29.699182201999026,49.28925142546458
2018-01-18,39.307143293672475,29.142321239761923,48.332798808051365
2018-01-19,39.42495946924765,30.095849527414007,48.24146291106254
2018-01-22,40.05786584767081,30.089658135658887,50.281705104147434
2018-01-23,40.20091714516895,30.880750823042675,49.687422888146806
2018-01-24,40.332804621364986,30.206041223393754,50.456521437793526
2018-01-25,40.508310084042805,30.36547203085263,49.79392958305098
2018-01-26,40.72656609744506,30.794061368923,50.52671532570937
2018-01-29,41.532520303481384,31.67243574301419,51.39584730075858
2018-01-30,41.68807590213607,31.703686423459466,50.812775309797864
2018-01-31,41.80946050619146,32.51992468001134,51.544955729095676
2018-02-01,41.95168161704041,31.586111392529308,51.688959976495475
2018-02-02,42.11440760428134,32.43486839756065,52.302290011000274
2018-02-05,42.63005123630106,32.90280884849684,51.989522316304736
2018-02-06,42.652193328534096,33.32876113133086,53.46673241485521
2018-02-07,42.624739150386766,32.57055018151472,52.60633501879405
2018-02-08,42.60474006622373,32.789372966291765,52.931606506899215
2018-02-09,42.59407285274663,32.95858743492416,52.28174889138099
2018-02-12,42.54639912429736,32.57102937860682,52.46337715287786
2018-02-13,42.37473414087152,33.14045795779393,51.909750814409875
2018-02-14,42.15470029483113,32.83970957672506,51.639690098783355
2018-02-15,41.94586902927135,31.98648148249058,51.751902947593
2018-02-16,41.7525732909622,32.401574749582785,52.09805728917636
2018-02-20,40.90990475423667,30.685576515351535,50.0898755455535
2018-02-21,40.57072669443452,30.892246560755314,50.10154431078638
2018-02-22,40.26068268364808,29.757477527338132,50.186009679898234
2018-02-23,39.985322645203276,30.262638997996543,49.43879535258848
2018-02-26,39.32678954422094,29.19733543899142,48.90846075389745
2018-02-27,39.02079750579627,28.992854747298882,48.78393572471978
2018-02-28,38.704007846662144,29.32768971246566,49.04287197879642
2018-03-01,38.43698731918314,28.565350443579998,48.16897176761176
2018-03-02,38.22453799325207,27.385602630500564,47.45674467047078
2018-03-05,37.86265299683432,28.062363852022035,48.10892881846169
2018-03-06,37.68652683649221,27.219097661197832,47.32521832943228
2018-03-07,37.51208568490431,27.448245109342096,46.62666595043997
2018-03-08,37.397838587125136,27.690220376167495,47.310874577819995
2018-03-09,37.3464046036201,27.512390183358573,47.825685344447244
2018-03-12,37.494026900918584,27.838991845254906,47.645317652767126
2018-03-13,37.488759168449434,27.83889303152525,47.298005151276705
2018-03-14,37.481850650860565,27.76749809270938,47.88674518483734
2018-03-15,37.51563592050645,27.96572119207292,46.90971313684874
2018-03-16,37.60465670592333,28.305166927388633,47.261197928021424
2018-03-19,38.1100875012551,28.083314184338306,48.1845467943108
2018-03-20,38.19791573330069,28.567562448096023,47.95247335140261
2018-03-21,38.26912284051637,28.853412037154385,48.201053366734186
2018-03-22,38.37928927032628,27.857434391183624,47.703369002421056
2018-03-23,38.52850938526684,28.990655107415414,47.91411159117002
2018-03-26,39.11705559017604,29.169815479201088,48.327942349907225
2018-03-27,39.20133521049049,29.556718227008012,48.99915296468871
2018-03-28,39.25463003771629,29.541284208568094,49.308824908863315
2018-03-29,39.33362493677032,29.877134303498526,48.38734781741831
2018-04-02,39.84243209530274,29.827183632367518,49.22054620876652
2018-04-03,39.851586384192885,29.95609446608602,49.74375545563348
2018-04-04,39.826116274460595,30.033365628947102,50.19907364458312
2018-04-05,39.82448074373708,30.06484028598297,50.167679059686414
2018-04-06,39.8497998025931,30.629710036789376,50.06987991380723
2018-04-09,40.02515318624211,29.813671601709963,49.654308944402715
2018-04-10,39.96807280093269,29.94120637834694,49.634526255050616
2018-04-11,39.882994314571896,30.578408767810345,50.53317397046783
2018-04-12,39.82918525477619,29.95082245164876,49.71746316020242
2018-04-13,39.81035591316686,30.342496378385682,49.4279038259321
2018-04-16,39.903970523717966,29.759038292059603,49.47944389318789
2018-04-17,39.8363085251956,30.511075435695673,49.458472345900624
2018-04-18,39.748354827228255,29.788523903894305,49.85893992694381
2018-04-19,39.69873303681852,30.055424728597767,49.77460011454699
2018-04-20,39.69036236080104,30.171508704669602,48.99022356164313
2018-04-23,39.84345032900598,30.21018415310567,49.904777602341234
2018-04-24,39.80147581079084,29.81226116206181,49.38744289599506
2018-04-25,39.74033827908313,29.11020610622695,49.3769746328937
2018-04-26,39.7176151169857,30.047322298876672,49.12185041724788
2018-04-27,39.73524481226291,30.50179353695212,48.90852301880624
2018-04-30,39.95266005737949,30.41091091453902,49.883432196221854
2018-05-01,39.925463096227986,30.443631734997272,50.850216969201455
2018-05-02,39.87509814759681,29.616430592622663,48.98738092509032
2018-05-03,39.85898661146019,29.645240128674676,49.69523332864472
2018-05-04,39.879079369591516,30.046347816809597,49.12596989181687
2018-05-07,40.08151792273888,30.683057118254254,50.363720117796596
2018-05-08,40.04343107323181,30.34257050575809,49.341916959023926
2018-05-09,39.980302570582964,30.639718164065176,49.4000842784985
2018-05-10,39.950330276193796,29.88986776063581,49.240320910530045
2018-05-11,39.95629343629941,29.99006799828949,48.95908887381124
2018-05-14,40.12321191879458,29.75353959513092,49.96657381723263
2018-05-15,40.078274592285304,30.40674649047974,49.0403758551777
2018-05-16,40.011985163662516,30.59473881082566,49.61711210023111
2018-05-17,39.98311620546814,30.12913262710229,50.18265718755146
2018-05-18,39.994899870655395,29.29330042343221,49.92632467182639
2018-05-21,40.21001692007395,30.973154156996234,50.2053586687783
2018-05-22,40.191457645188095,30.86244565014811,50.33659728895519
2018-05-23,40.156361695391375,29.668818409483148,50.01870069558637
2018-05-24,40.163086054444186,30.622660877277283,49.837046769624756
2018-05-25,40.21432357252352,29.755769519312548,49.67673923171261
2018-05-29,40.5932721864737,31.077235306218018,50.473940854319814
2018-05-30,40.605931237619025,31.09172721334193,50.436222345988
2018-05-31,40.659635125646474,30.29486595307299,50.46546906429153
2018-06-01,40.75631210430646,31.55496770764342,50.518339509590476
2018-06-04,41.226772199504225,31.66861398428878,51.123694309842534
2018-06-05,41.28936563438398,31.318709103281222,50.981796985490526
2018-06-06,41.33161743210591,31.739372534463993,51.272731903091895
2018-06-07,41.41103041139042,31.588367045303713,51.022782822375994
2018-06-08,41.52964759573124,32.36012549609785,51.63256992885794
2018-06-11,42.04671884677414,32.39997908366592,51.78963155886785
2018-06-12,42.120252597353094,32.1667592346171,52.03588359189149
2018-06-13,42.17232271890908,32.66042436967971,51.64092241692358
2018-06-14,42.261252244056074,32.53564578743148,52.52095682032885
2018-06-15,42.38994129712045,32.31737860290675,51.744967230207195
2018-06-18,42.94901964551788,32.800884477451504,52.919050976116395
2018-06-19,43.043041460830466,33.352120283149794,51.92244868904634
2018-06-20,43.11987714551038,33.00223800349091,52.871674279991815
2018-06-21,43.23826390550699,33.94192693971896,53.44932018635043
2018-06-22,43.401343755138754,33.218536317036815,53.59753430902445
2018-06-25,44.09267258169687,34.91210034430315,54.55654674551385
2018-06-26,44.239248877545876,34.21825980078767,54.16068412312885
2018-06-27,44.37173591753869,35.548368839350594,54.06979711344851
2018-06-28,44.54788697655276,34.72377560497518,54.85467495393476
2018-06-29,44.76968250729037,34.82965345293448,55.15650335787158
2018-07-02,45.62914464820753,35.43002487831421,55.203059609869314
2018-07-03,45.82405314600086,36.366830332716965,55.27946016515332
2018-07-05,46.20839994499415,36.07249678832236,56.36114993312269
2018-07-06,46.45458271940777,36.945939063279354,56.98455345463706
2018-07-09,47.31812129760021,37.941030787502356,57.62237187810933
2018-07-10,47.48827974847451,38.29881248898834,57.1312016700049
2018-07-11,47.61131412139826,37.34594444044327,57.5588263218776
2018-07-12,47.75594496424231,38.03799887187449,58.171973763991645
2018-07-13,47.9229227085595,38.27786488509865,57.668101896458026
2018-07-16,48.47301827877383,39.2054382947037,57.66277319519794
2018-07-17,48.517434585886996,38.12347782312452,58.510814840978064
2018-07-18,48.51945997059019,39.08167750792204,58.19623026939222
2018-07-19,48.53725895324136,39.036441766371254,58.23827974923827
2018-07-20,48.573838498803006,38.19809773595623,57.69451360446879
2018-07-23,48.73599487577208,38.65208368456898,58.56061208006778
2018-07-24,48.66070657521153,39.49314126105943,58.404128375941056
2018-07-25,48.55203589069397,38.93251949125203,58.983348403361354
2018-07-26,48.47050580807754,37.83217440569868,57.965169473204476
2018-07-27,48.42128714627904,38.90177350083601,58.029817075378
2018-07-30,48.4247850188945,38.63866777240501,58.480749242602144
2018-07-31,48.33367188760573,38.84803437489466,58.20269508871703
2018-08-01,48.22879533872769,37.74056316543428,58.08823548952492
2018-08-02,48.170682108978866,37.861497754526624,57.84548775752265
2018-08-03,48.16405382675769,38.6105661154051,58.31603483071844
2018-08-06,48.39914530763485,38.49589551072361,57.531003983264064
2018-08-07,48.4139786103653,38.00453295002507,57.89766967619891
2018-08-08,48.42554372221713,38.77614466466555,58.41898720449997
2018-08-09,48.491563282772944,38.352596667666845,57.5734792079227
2018-08-10,48.613714957260584,39.47654593958314,58.80041208546323
2018-08-13,49.23038952934931,39.280633045274335,58.79203275857109
2018-08-14,49.359723354648295,39.51563993193482,59.3878859382609
2018-08-15,49.47403574469092,39.619638955799985,59.429919342939684
2018-08-16,49.62805069270997,39.99851542672544,59.36246313143923
2018-08-17,49.82071020855387,40.57802325161229,59.5166708499671
2018-08-20,50.521881877823354,42.157144191611756,60.9110503824033
2018-08-21,50.631789627302204,41.19102997739845,60.90861703615611
2018-08-22,50.70145348712114,41.353730936098714,60.35039623693777
2018-08-23,50.785514618874274,40.473638418840544,60.5423688855891
2018-08-24,50.88336235153015,41.83150600335198,60.55230340282567
2018-08-27,51.16318186664464,41.314789350122396,61.37017368840674
2018-08-28,51.09348949788985,40.958087540143296,60.91813620255924
2018-08-29,50.968292039096035,40.574996189310944,60.52009884663514
2018-08-30,50.84535022336194,41.057958639629476,60.15511652380302
2018-08-31,50.72743879885254,41.630741129138585,60.856117270177755
2018-09-04,50.059865191681396,39.62091236513964,59.691660605570775
2018-09-05,49.73001332822199,40.36468709304192,59.30392483658552
2018-09-06,49.41535027029611,39.07433280432553,59.0936284375965
2018-09-07,49.121781273309225,38.9900586965009,59.125912276508714
2018-09-10,48.33361392651899,38.57833903643214,58.561353325694235
2018-09-11,47.96235121523409,37.74229626020362,58.49503288633601
2018-09-12,47.57099453578322,38.44651327564868,57.2384699884652
2018-09-13,47.22123424226616,37.83014836115714,56.974533547141846
2018-09-14,46.919004936527976,37.183976872643754,56.681042810965394
2018-09-17,46.25638530569579,36.4496724396141,56.042164365912164
2018-09-18,45.97283578240553,35.497259041807474,56.026649947574654
2018-09-19,45.688796326393316,36.393921055628894,55.44503753083077
2018-09-20,45.46346197320034,36.468380151882066,55.18612268889187
2018-09-21,45.30002169342322,36.07400981521081,54.74813328767985
2018-09-24,45.11011691520178,34.620741532469005,54.80547292567182
2018-09-25,44.99266272023729,34.5808333432591,54.558964757650735
2018-09-26,44.873929600154455,34.4429556217658,55.21757030004949
2018-09-27,44.810264131013184,35.36042499089172,54.628541678707414
2018-09-28,44.80220999046542,34.837618838302156,54.419451413985804
2018-10-01,45.01836639004246,35.36204159267424,54.07500003295082
2018-10-02,45.01037829884038,35.39428775433466,54.76953642817757
2018-10-03,44.986135250908205,34.66397179357771,54.71107284329882
2018-10-04,45.00132950262258,34.65247322714917,54.67082896955109
2018-10-05,45.05622814724677,35.7790589971174,54.77631758695626
2018-10-08,45.36840559240452,35.94260167961133,55.48881967228598
2018-10-09,45.36396411152248,35.512879103374225,55.77396431281353
2018-10-10,45.33097069644809,35.998196723672294,55.26171688602408
2018-10-11,45.326605900795066,35.9258687704356,55.659267092911094
2018-10-12,45.35277958206969,35.59382142137686,55.80048775461949
2018-10-15,45.541503343813794,35.41877410756438,54.78266270752306
2018-10-16,45.48948010959695,36.093397749798136,55.79657425482197
2018-10-17,45.40857202154483,36.43115990412202,55.97509447711817
2018-10-18,45.35753297789443,36.055994441069,56.008964980268864
2018-10-19,45.33969309807115,35.68073929765806,55.385768694039776
2018-10-22,45.423716940801334,36.252881407563095,54.904625159091886
2018-10-23,45.34864276232593,35.68701534033972,55.53934235965616
2018-10-24,45.251422125383776,35.29377582026444,55.02298764297179
2018-10-25,45.190968571817,34.99891140788605,55.36447204419179
2018-10-26,45.17056699263573,35.45661877231462,56.05610603863479
2018-10-29,45.28490161823307,35.367389662461854,54.81036942137613
2018-10-30,45.23084058706264,35.91396469820289,55.288747962411065
2018-10-31,45.15895341931826,35.40094113235212,55.36042434942387
2018-11-01,45.12738447467755,35.687174490379576,54.18584868161891
2018-11-02,45.13863473745448,35.05772220595152,55.11997454932648
2018-11-05,45.35708917872885,35.34000372883199,55.04307075848545
2018-11-06,45.33862486824068,35.699887093948625,54.895637696747336
2018-11-07,45.30192833207486,35.47223135417173,55.509418779956015
2018-11-08,45.3048036146076,35.45528219748004,55.582532624754414
2018-11-09,45.34953673438759,35.379840171348924,54.65782377190294
2018-11-12,45.66239378288031,36.56180349190374,55.44194788931723
2018-11-13,45.6738623286674,35.575662534461244,55.33597937781763
2018-11-14,45.666810831397314,35.59821578298062,55.957502208750554
2018-11-15,45.69943475175206,36.80599144730024,55.15756882676788
2018-11-16,45.774448144958335,36.415128402052886,55.80080290856298
2018-11-19,46.185610668284944,36.31483022861475,55.88135367831193
2018-11-20,46.233569445120324,36.53352770647984,55.60638097897697
2018-11-21,46.265298585713126,36.74633302880825,56.362689882203796
2018-11-23,46.457615668349455,36.993103351277384,56.70685998230878
2018-11-26,47.01068999408745,37.82969823558986,56.71592371156976
2018-11-27,47.108028614272655,37.46454753194419,56.827912273187614
2018-11-28,47.18891365363438,37.662176101410296,57.40517596558758
2018-11-29,47.310653237935284,37.744970018223995,56.72043262465455
2018-11-30,47.47480904571436,37.113654523616354,57.413057957831526
2018-12-03,48.13827662670705,38.71267571087216,57.763300184080855
2018-12-04,48.25910494188212,38.61371934350032,58.673005289875725
2018-12-06,48.480651104696115,39.554091930060366,57.98120345830528
2018-12-07,48.63772839865598,39.94397404356354,58.18403770002338
2018-12-10,49.20139235585082,39.04778586596447,58.24061172216829
2018-12-11,49.260365469613944,39.263629995661454,59.316705574429776
2018-12-12,49.279038875769444,39.13923657959363,58.80263053130086
2018-12-13,49.31342714863535,39.28795442063818,59.20865737858936
2018-12-14,49.364168848049,39.99049285446593,59.36054376462722
2018-12-17,49.52821258169052,39.489578214775335,59.767383780382175
2018-12-18,49.43092325704218,40.42995239516158,59.38091675344337
2018-12-19,49.28438430043633,39.21893051126225,59.36821798185396
2018-12-20,49.14651784653256,38.830178673766724,59.004601208805106
2018-12-21,49.020072220644494,39.08585873795972,59.26347626186344
2018-12-24,48.64634227420069,38.9434658944231,57.64118493245959
2018-12-26,48.06372407531279,38.67805566967543,57.597371607119925
2018-12-27,47.76993181879109,37.82060069470311,57.624286922917655
2018-12-28,47.49975946665486,37.10315439260236,57.210965068162125
2018-12-31,46.78959100490588,37.660059304084804,56.83241400428361
2019-01-02,46.079309308093336,36.68137443926257,55.77984807368288
2019-01-03,45.754532430148195,35.77434256248337,56.561889388873304
2019-01-04,45.47624802602811,35.566363121314254,55.57612537246917
2019-01-07,44.88018544091532,35.24862926186235,53.94351131096728
2019-01-08,44.61819461133215,35.05146870457748,54.39709858793899
2019-01-09,44.35634858826027,35.267670505373225,54.55686608562621
2019-01-10,44.15461015642022,33.81510370746805,53.724811483329404
2019-01-11,44.017038705294524,34.40253880711655,53.786342066003556
2019-01-14,43.92802286334632,34.69973846018289,54.28322795515468
2019-01-15,43.855257977648265,34.39759747883227,53.42047458147023
2019-01-16,43.78831059938837,33.97098708300105,53.27227850339797
2019-01-17,43.78434022432038,34.03229276592278,53.63633314707209
2019-01-18,43.84456793922213,34.04858200149367,53.64354694380407
2019-01-22,44.41872353067394,35.46318944621789,53.81124680227364
2019-01-23,44.50892740796171,35.24771752821022,54.684445994016826
2019-01-24,44.646729667039295,34.24024256680541,54.61704621698179
2019-01-25,44.831402435668174,35.49007353357838,55.18950822870598
2019-01-28,45.5618467324661,36.14921907209422,55.28934178289691
2019-01-29,45.70052808794,36.10113750109613,56.07816538280041
2019-01-30,45.808986270604684,36.14276323894124,55.82951866806568
2019-01-31,45.942028588692736,36.03503758142489,55.93974707563754
2019-02-01,46.099074101101564,36.50670076044007,55.327132745633605
2019-02-04,46.615521767886435,36.767168133821464,56.05783852171494
2019-02-05,46.64264808205964,36.23280088239598,55.13568564272846
2019-02-06,46.62184636673912,36.64611496078256,55.93720148291899
2019-02-07,46.60972168705175,36.86805687422272,55.660914638477344
2019-02-08,46.60769123537661,36.81029460825899,56.2056204153494
2019-02-11,46.58583495390905,36.79325307074848,56.75735199327052
2019-02-12,46.421208128025725,37.45330447972074,55.54666951222458
2019-02-13,46.20669063071743,36.70430334485857,56.13710514835063
2019-02-14,46.00144139056246,36.34242288776569,56.00029356555366
2019-02-15,45.80940857199621,35.909334466222624,55.00925008768622
2019-02-19,44.94214047103561,34.86205233099556,54.7302188521328
2019-02-20,44.588150086298526,34.360061427583695,54.700366976006045
2019-02-21,44.259493236677734,34.38980524833722,54.46045150328151
2019-02-22,43.96164077774684,34.466496737847734,53.35834605320853
2019-02-25,43.21235607455202,33.19063921443104,53.099992039734786
2019-02-26,42.86861970844092,32.878857656992935,53.03122879530214
2019-02-27,42.51059850050738,32.66052781507219,53.2330005560872
2019-02-28,42.199086977522086,32.08694053767433,51.54956646895267
2019-03-01,41.93915858989301,31.622876238820208,51.21042393909675
2019-03-04,41.45122511597035,31.48431606538345,51.15154772650506
2019-03-05,41.22944555767805,31.437973005437826,51.62479833053696
2019-03-06,41.00821189158246,31.452768816001694,51.172010598238906
2019-03-07,40.84646163616507,30.791072435091785,50.639115205719364
2019-03-08,40.74724688556434,31.035207302273758,51.08647878781866
2019-03-11,40.754116621736586,31.031592318859573,50.02451085031749
2019-03-12,40.70414094667134,31.651990674515805,50.81389975209342
2019-03-13,40.65424383250773,30.745103501701184,50.95349976774536
2019-03-14,40.66106696473502,30.63250694484181,50.544546653126986
2019-03-15,40.72544806188892,30.69525959632094,50.65266249610278
2019-03-18,41.173042212583404,31.352680201953344,50.3543475434479
2019-03-19,41.24742322994502,31.268140116823197,51.12645748113173
2019-03-20,41.30820563853461,31.376670260332148,51.52639856233574
2019-03-21,41.41095561774983,31.548320103680545,50.35588672226854
2019-03-22,41.55570224061513,31.797924554977776,50.854111867137505
2019-03-25,42.147118985270886,31.674373372400925,52.26733269855905
2019-03-26,42.23711786060708,32.472002928218714,51.3522465397846
2019-03-27,42.298089573501485,32.50123586267902,52.637639409763956
2019-03-28,42.38642292927773,32.74936694310478,52.21951570050998
2019-03-29,42.50319806779575,32.58260528569722,51.8029169988059
2019-04-01,42.94275573499614,33.18443686566156,52.51087376735503
2019-04-02,42.96468962749945,33.30315347410954,52.69485375916003
2019-04-03,42.95172543836807,33.7267130385752,52.971501875461605
2019-04-04,42.962036300148775,33.090244273046494,52.81448134833594
2019-04-05,42.998483147383055,33.78421777630762,52.212251269686334
2019-04-08,43.20021419148042,33.02737998525852,53.26860388168096
2019-04-09,43.14908230186861,33.361756322832115,52.63683421874999
2019-04-10,43.06837783324072,33.27753010921486,53.04613388908383
2019-04-11,43.01733961088285,33.04734352148709,53.120718453437284
2019-04-12,42.999690219374315,32.99556377989146,53.10352208367258
2019-04-15,43.087990207547755,33.374455341402786,52.33765069010362
2019-04-16,43.016000911930824,32.499884943206645,52.64484222246283
2019-04-17,42.92270719984275,33.42692595010301,52.97726497721912
2019-04-18,42.866921229778455,32.741163390796856,52.434839533177076
2019-04-22,42.9827900187691,34.05441430446103,53.39601623437716
2019-04-23,42.933553965711994,32.99765018486711,52.35936499674711
2019-04-24,42.865497180291456,33.38458766365578,53.02819002186733
2019-04-25,42.83634521853488,32.75134921990368,52.19415931741813
2019-04-26,42.84815932889544,32.88998381144903,52.64620806537974
2019-04-29,43.052596689809725,33.633813575892695,53.6204409076095
2019-04-30,43.02267010874836,33.1455502706022,52.58739896952774
2019-05-01,42.97034801501635,33.490354593667966,51.99343354459986
2019-05-02,42.952991103890206,32.64052316763616,53.504039362512756
2019-05-03,42.97246245931977,32.98288160243626,52.74233409661777
2019-05-06,43.17556988863876,33.20751181448089,53.22604463313989
2019-05-07,43.13806605362712,33.1791842930635,53.44551564069947
2019-05-08,43.07543520439566,33.27758287344073,52.77472731620512
2019-05-09,43.045712979416216,33.41038707502998,52.6650068244542
2019-05-10,43.05152178269296,33.19664246634162,52.44433486793377
2019-05-13,43.214166178321115,33.65857430454263,53.40048218387219
2019-05-14,43.16616392795959,33.81942718643144,53.100083817305254
2019-05-15,43.09586260455136,33.64202163907577,52.941292524149624
2019-05-16,43.06199880031141,33.08940260211028,52.6018741245067
2019-05-17,43.067797380672616,33.902589820459895,52.79239049172584
2019-05-20,43.25937242042559,33.77099864387281,53.40485821789518
2019-05-21,43.23135486923215,33.25232962131051,52.92064654378985
2019-05-22,43.18617867280195,33.3289326631479,52.605956523466624
2019-05-23,43.1823382846988,33.20925695895537,53.308730739466455
2019-05-24,43.22267622405484,32.683280449412706,52.32127186442008
2019-05-28,43.55781706868312,33.40882553484883,53.551404852470434
2019-05-29,43.5602200884549,33.48244837894789,52.7901817158674
2019-05-30,43.60420293520137,33.78002593040782,53.57940663797583
2019-05-31,43.691788265394706,34.08543774050069,53.14330923396982
2019-06-03,44.139301778754415,34.08056785977846,53.36868854391967
2019-06-04,44.19572920814708,34.69593765007785,53.86487908447484
2019-06-05,44.23250229487089,33.90709430955588,53.32227655105219
2019-06-06,44.307048349686745,34.44567238404122,54.10113523664164
2019-06-07,44.421309042256844,35.158772896927495,54.21060701192411
2019-06-10,44.92704701762199,35.066611455328385,54.26172614933785
2019-06-11,44.99686752275041,35.395842840601794,54.73939847143019
2019-06-12,45.04498244317231,35.76965763163955,54.554719378356886
2019-06-13,45.129552526492716,34.81991877789998,54.91640540424054
2019-06-14,45.2533257754813,35.15279376867857,55.53575755538215
2019-06-17,45.79307555526669,35.339186793232855,55.92808473772428
2019-06-18,45.878843858855355,36.1021344704326,56.07245261659627
2019-06-19,45.946460197278356,36.29699236389408,55.46273419089407
2019-06-20,46.05468139392756,36.56444388204564,55.672490405990054
2019-06-21,46.20670919246182,35.93713230438182,55.984781830370544
2019-06-24,46.860763066517066,36.203112614861524,56.97785170808816
2019-06-25,46.99413116462283,36.98348631265728,56.81174021884492
2019-06-26,47.17114595240339,37.00154262841123,57.24973003904989
2019-06-27,47.392078389287676,37.51054095744258,57.07499032359841
2019-06-28,47.65919383988408,38.30454569297559,57.3597683928586
2019-07-01,48.66080755618675,38.773038360136766,58.09508359210731
2019-07-02,48.9061304149899,39.810504252943076,58.428247722340764
2019-07-03,49.13284979583459,40.09061652975439,58.61831440308735
2019-07-05,49.70051376488365,40.33155684485234,59.09941006856751
2019-07-08,50.750174662956525,40.713422740000766,60.610265762469695
2019-07-09,50.98759181377753,40.98014540647151,60.58621885517356
2019-07-10,51.19299873333666,41.1044739844361,60.9782623768385
2019-07-11,51.422358539716676,42.47918053340909,61.05077120299543
2019-07-12,51.676207237248484,41.8366176575362,60.84012099175449
2019-07-15,52.49677357427769,42.88301100398585,62.862707545947686
2019-07-16,52.633389762692204,43.21694215388138,62.41730638734429
2019-07-17,52.72791836536455,42.63438897749217,63.04941565768251
2019-07-18,52.83805403868635,42.19083100050719,62.78164381967289
2019-07-19,52.96632241316648,42.57848797535022,62.89390426202711
2019-07-22,53.39491158886423,43.41015063425334,63.40681498698034
2019-07-23,53.40407765019656,43.36090318692653,63.587207276376596
2019-07-24,53.377035104633656,44.64113441297641,63.16522363685618
2019-07-25,53.373995175490286,44.49300299474183,63.46182693486484
2019-07-26,53.399881262205646,43.22932093935305,62.91734900177847
2019-07-29,53.607020128386054,43.52116753765239,63.24774583102885
2019-07-30,53.57651428424798,43.69934028095391,63.240822201673545
2019-07-31,53.528794929680785,43.4312008885878,62.93963756316562
2019-08-01,53.524626511941754,43.79001154231382,64.0997463208084
2019-08-02,53.56904810111761,43.4772435055656,63.93856146611934
2019-08-05,53.94415890084383,44.22879564718181,64.08299974525058
2019-08-06,54.0029964103638,43.993900034812924,64.04728257911515
2019-08-07,54.0581953142976,43.88532940701272,64.09967110147673
2019-08-08,54.168096926746664,43.89705856306222,64.13264930394034
2019-08-09,54.33500558948516,44.017916864129894,64.01143826685329
2019-08-12,55.0972917538133,45.00505660081202,65.75359537040211
2019-08-13,55.28081747414043,45.52460121079057,65.05626354436826
2019-08-14,55.45296246194728,45.86549046462336,65.68274762929214
2019-08-15,55.668839555047356,46.1114145420294,65.87146630070418
2019-08-16,55.92769947156402,46.304452159920345,65.97776115432242
2019-08-19,56.85523741969814,47.771083926066495,66.61301177597699
2019-08-20,57.0499526991005,47.12345850227366,67.01960948474932
2019-08-21,57.208902617849674,47.44210849980939,66.73632423020217
2019-08-22,57.386465214517266,47.5638757375255,67.0172857789378
2019-08-23,57.58167641035481,47.979785345157715,67.86899235961272
2019-08-26,58.17203313846261,48.322786138615776,67.62935176672944
2019-08-27,58.210100882729655,48.50468712604458,67.72764408838316
2019-08-28,58.19371590334919,48.23935462867262,68.30798998646223
